Time, H35, H70 
00:27,89.00,80.00
00:27,89.00,80.00
00:57,89.00,80.00
00:57,89.00,80.00
01:27,89.00,80.00
01:27,89.00,80.00
01:57,89.00,80.00
01:57,89.00,80.00
02:27,89.00,80.00
02:27,89.00,80.00
02:57,89.00,80.00
02:57,89.00,80.00
03:27,89.00,80.00
03:27,89.00,80.00
03:57,89.00,80.00
03:57,89.00,80.00
04:27,89.00,80.00
04:27,89.00,80.00
04:57,89.00,80.00
04:57,89.00,80.00
05:27,89.00,80.00
05:27,89.00,80.00
05:57,89.00,80.00
05:57,89.00,80.00
06:27,88.00,79.00
06:27,88.00,79.00
06:57,88.00,79.00
06:57,88.00,79.00
07:27,88.00,79.00
07:27,88.00,79.00
07:57,88.00,79.00
07:57,88.00,79.00
08:27,87.00,78.00
08:27,87.00,78.00
08:57,87.00,78.00
08:57,87.00,78.00
09:27,86.00,77.00
09:27,86.00,77.00
09:57,86.00,77.00
09:57,86.00,77.00
10:27,86.00,77.00
10:27,86.00,77.00
10:57,86.00,77.00
10:57,86.00,77.00
11:27,162.00,153.00
11:27,162.00,153.00
11:57,186.00,177.00
11:57,186.00,177.00
12:27,182.00,173.00
12:27,182.00,173.00
12:57,182.00,173.00
12:57,182.00,173.00
13:27,178.00,169.00
13:27,178.00,169.00
13:57,176.00,167.00
13:57,176.00,167.00
14:27,176.00,167.00
14:27,176.00,167.00
14:27,176.00,167.00
14:57,175.00,166.00
14:57,175.00,166.00
14:57,175.00,166.00
15:27,175.00,166.00
15:27,175.00,166.00
15:27,175.00,166.00
15:57,175.00,166.00
15:57,175.00,166.00
15:57,175.00,166.00
16:27,175.00,166.00
16:27,175.00,166.00
16:27,175.00,166.00
16:57,175.00,166.00
16:57,175.00,166.00
16:57,175.00,166.00
17:27,177.00,168.00
17:27,177.00,168.00
17:27,177.00,168.00
17:57,177.00,168.00
17:57,177.00,168.00
17:57,177.00,168.00
18:27,173.00,164.00
18:27,173.00,164.00
18:27,173.00,164.00
18:57,173.00,164.00
18:57,173.00,164.00
18:57,173.00,164.00
19:27,173.00,164.00
19:27,173.00,164.00
19:27,173.00,164.00
19:57,174.00,165.00
19:57,174.00,165.00
19:57,174.00,165.00
20:27,173.00,164.00
20:27,173.00,164.00
20:27,173.00,164.00
20:57,174.00,165.00
20:57,174.00,165.00
20:57,174.00,165.00
21:27,174.00,165.00
21:27,174.00,165.00
21:27,174.00,165.00
21:57,173.00,164.00
21:57,173.00,164.00
21:57,173.00,164.00
22:27,173.00,164.00
22:27,173.00,164.00
22:27,173.00,164.00
22:57,173.00,164.00
22:57,173.00,164.00
22:57,173.00,164.00
23:27,172.00,163.00
23:27,172.00,163.00
23:27,172.00,163.00
23:57,173.00,164.00
23:57,173.00,164.00
23:57,173.00,164.00
