Time, H35, H70 
10:26,63.00,63.00
10:56,63.00,63.00
11:26,63.00,63.00
11:56,63.00,63.00
12:31,56.00,56.00
12:57,59.00,59.00
13:31,50.00,50.00
14:01,50.00,50.00
14:31,54.00,54.00
15:01,56.00,56.00
15:31,56.00,56.00
15:56,54.00,54.00
16:31,56.00,56.00
16:56,60.00,60.00
17:26,63.00,63.00
18:01,64.00,64.00
18:31,64.00,64.00
19:01,64.00,64.00
19:31,61.00,61.00
20:06,60.00,60.00
20:36,60.00,60.00
21:06,64.00,64.00
21:36,65.00,65.00
22:01,64.00,64.00
22:31,64.00,64.00
23:06,65.00,65.00
23:31,64.00,64.00
