Time, H35, H70 
00:05,96.00,87.00
00:05,96.00,87.00
00:05,96.00,87.00
00:05,96.00,87.00
00:05,96.00,87.00
00:05,96.00,87.00
00:15,96.00,87.00
00:15,96.00,87.00
00:15,96.00,87.00
00:15,96.00,87.00
00:15,96.00,87.00
00:15,96.00,87.00
00:25,96.00,87.00
00:25,96.00,87.00
00:25,96.00,87.00
00:25,96.00,87.00
00:25,96.00,87.00
00:25,96.00,87.00
00:35,96.00,87.00
00:35,96.00,87.00
00:35,96.00,87.00
00:35,96.00,87.00
00:35,96.00,87.00
00:35,96.00,87.00
00:45,96.00,87.00
00:45,96.00,87.00
00:45,96.00,87.00
00:45,96.00,87.00
00:45,96.00,87.00
00:55,96.00,87.00
00:55,96.00,87.00
00:55,96.00,87.00
00:55,96.00,87.00
00:55,96.00,87.00
00:55,96.00,87.00
01:05,96.00,87.00
01:05,96.00,87.00
01:05,96.00,87.00
01:05,96.00,87.00
01:05,96.00,87.00
01:05,96.00,87.00
01:15,97.00,88.00
01:15,97.00,88.00
01:15,97.00,88.00
01:15,97.00,88.00
01:15,97.00,88.00
01:15,97.00,88.00
01:25,97.00,88.00
01:25,97.00,88.00
01:25,97.00,88.00
01:25,97.00,88.00
01:25,97.00,88.00
01:25,97.00,88.00
01:35,97.00,88.00
01:35,97.00,88.00
01:35,97.00,88.00
01:35,97.00,88.00
01:35,97.00,88.00
01:45,97.00,88.00
01:45,97.00,88.00
01:45,97.00,88.00
01:45,97.00,88.00
01:45,97.00,88.00
01:45,97.00,88.00
01:45,97.00,88.00
01:55,97.00,88.00
01:55,97.00,88.00
01:55,97.00,88.00
01:55,97.00,88.00
01:55,97.00,88.00
01:55,97.00,88.00
01:55,97.00,88.00
02:06,97.00,88.00
02:06,97.00,88.00
02:06,97.00,88.00
02:06,97.00,88.00
02:15,97.00,88.00
02:15,97.00,88.00
02:15,97.00,88.00
02:15,97.00,88.00
02:15,97.00,88.00
02:15,97.00,88.00
02:15,97.00,88.00
02:25,97.00,88.00
02:25,97.00,88.00
02:25,97.00,88.00
02:25,97.00,88.00
02:25,97.00,88.00
02:25,97.00,88.00
02:35,97.00,88.00
02:35,97.00,88.00
02:35,97.00,88.00
02:35,97.00,88.00
02:45,97.00,88.00
02:45,97.00,88.00
02:45,97.00,88.00
02:45,97.00,88.00
02:45,97.00,88.00
02:45,97.00,88.00
02:45,97.00,88.00
02:55,97.00,88.00
02:55,97.00,88.00
02:55,97.00,88.00
02:55,97.00,88.00
02:55,97.00,88.00
02:55,97.00,88.00
03:05,97.00,88.00
03:05,97.00,88.00
03:05,97.00,88.00
03:05,97.00,88.00
03:05,97.00,88.00
03:15,97.00,88.00
03:15,97.00,88.00
03:15,97.00,88.00
03:15,97.00,88.00
03:15,97.00,88.00
03:15,97.00,88.00
03:15,97.00,88.00
03:25,97.00,88.00
03:25,97.00,88.00
03:25,97.00,88.00
03:25,97.00,88.00
03:25,97.00,88.00
03:25,97.00,88.00
03:35,97.00,88.00
03:35,97.00,88.00
03:35,97.00,88.00
03:35,97.00,88.00
03:35,97.00,88.00
03:45,97.00,88.00
03:45,97.00,88.00
03:45,97.00,88.00
03:45,97.00,88.00
03:45,97.00,88.00
03:45,97.00,88.00
03:45,97.00,88.00
03:55,97.00,88.00
03:55,97.00,88.00
03:55,97.00,88.00
03:55,97.00,88.00
03:55,97.00,88.00
03:55,97.00,88.00
04:05,97.00,88.00
04:05,97.00,88.00
04:05,97.00,88.00
04:05,97.00,88.00
04:05,97.00,88.00
04:15,97.00,88.00
04:15,97.00,88.00
04:15,97.00,88.00
04:15,97.00,88.00
04:15,97.00,88.00
04:15,97.00,88.00
04:15,97.00,88.00
04:25,97.00,88.00
04:25,97.00,88.00
04:25,97.00,88.00
04:25,97.00,88.00
04:25,97.00,88.00
04:25,97.00,88.00
04:35,97.00,88.00
04:35,97.00,88.00
04:35,97.00,88.00
04:35,97.00,88.00
04:35,97.00,88.00
04:45,97.00,88.00
04:45,97.00,88.00
04:45,97.00,88.00
04:45,97.00,88.00
04:45,97.00,88.00
04:45,97.00,88.00
04:45,97.00,88.00
04:55,97.00,88.00
04:55,97.00,88.00
04:55,97.00,88.00
04:55,97.00,88.00
04:55,97.00,88.00
04:55,97.00,88.00
05:05,97.00,88.00
05:05,97.00,88.00
05:05,97.00,88.00
05:05,97.00,88.00
05:05,97.00,88.00
05:15,97.00,88.00
05:15,97.00,88.00
05:15,97.00,88.00
05:15,97.00,88.00
05:15,97.00,88.00
05:15,97.00,88.00
05:15,97.00,88.00
05:25,97.00,88.00
05:25,97.00,88.00
05:25,97.00,88.00
05:25,97.00,88.00
05:25,97.00,88.00
05:25,97.00,88.00
05:35,97.00,88.00
05:35,97.00,88.00
05:35,97.00,88.00
05:35,97.00,88.00
05:35,97.00,88.00
05:45,97.00,88.00
05:45,97.00,88.00
05:45,97.00,88.00
05:45,97.00,88.00
05:45,97.00,88.00
05:45,97.00,88.00
05:45,97.00,88.00
05:55,97.00,88.00
05:55,97.00,88.00
05:55,97.00,88.00
05:55,97.00,88.00
05:55,97.00,88.00
05:55,97.00,88.00
06:05,97.00,88.00
06:05,97.00,88.00
06:05,97.00,88.00
06:05,97.00,88.00
06:05,97.00,88.00
06:15,97.00,88.00
06:15,97.00,88.00
06:15,97.00,88.00
06:15,97.00,88.00
06:15,97.00,88.00
06:15,97.00,88.00
06:15,97.00,88.00
06:25,97.00,88.00
06:25,97.00,88.00
06:25,97.00,88.00
06:25,97.00,88.00
06:25,97.00,88.00
06:25,97.00,88.00
06:35,97.00,88.00
06:35,97.00,88.00
06:35,97.00,88.00
06:35,97.00,88.00
06:35,97.00,88.00
06:45,97.00,88.00
06:45,97.00,88.00
06:45,97.00,88.00
06:45,97.00,88.00
06:45,97.00,88.00
06:45,97.00,88.00
06:55,97.00,88.00
06:55,97.00,88.00
06:55,97.00,88.00
06:55,97.00,88.00
06:55,97.00,88.00
06:55,97.00,88.00
07:05,97.00,88.00
07:05,97.00,88.00
07:05,97.00,88.00
07:05,97.00,88.00
07:05,97.00,88.00
07:05,97.00,88.00
07:15,97.00,88.00
07:15,97.00,88.00
07:15,97.00,88.00
07:15,97.00,88.00
07:15,97.00,88.00
07:15,97.00,88.00
07:25,97.00,88.00
07:25,97.00,88.00
07:25,97.00,88.00
07:25,97.00,88.00
07:25,97.00,88.00
07:25,97.00,88.00
07:35,97.00,88.00
07:35,97.00,88.00
07:35,97.00,88.00
07:35,97.00,88.00
07:35,97.00,88.00
07:45,97.00,88.00
07:45,97.00,88.00
07:45,97.00,88.00
07:45,97.00,88.00
07:45,97.00,88.00
07:45,97.00,88.00
07:55,97.00,88.00
07:55,97.00,88.00
07:55,97.00,88.00
07:55,97.00,88.00
07:55,97.00,88.00
07:55,97.00,88.00
07:55,97.00,88.00
08:05,97.00,88.00
08:05,97.00,88.00
08:05,97.00,88.00
08:05,97.00,88.00
08:05,97.00,88.00
08:15,97.00,88.00
08:15,97.00,88.00
08:15,97.00,88.00
08:15,97.00,88.00
08:15,97.00,88.00
08:15,97.00,88.00
08:25,96.00,87.00
08:25,96.00,87.00
08:25,96.00,87.00
08:25,96.00,87.00
08:25,96.00,87.00
08:25,96.00,87.00
08:25,96.00,87.00
08:35,95.00,86.00
08:35,95.00,86.00
08:35,95.00,86.00
08:35,95.00,86.00
08:35,95.00,86.00
08:45,95.00,86.00
08:45,95.00,86.00
08:45,95.00,86.00
08:45,95.00,86.00
08:45,95.00,86.00
08:45,95.00,86.00
08:55,94.00,85.00
08:55,94.00,85.00
08:55,94.00,85.00
08:55,94.00,85.00
08:55,94.00,85.00
08:55,94.00,85.00
08:55,94.00,85.00
09:05,94.00,85.00
09:05,94.00,85.00
09:05,94.00,85.00
09:05,94.00,85.00
09:05,94.00,85.00
09:15,93.00,84.00
09:15,93.00,84.00
09:15,93.00,84.00
09:15,93.00,84.00
09:15,93.00,84.00
09:15,93.00,84.00
09:25,93.00,84.00
09:25,93.00,84.00
09:25,93.00,84.00
09:25,93.00,84.00
09:25,93.00,84.00
09:25,93.00,84.00
09:35,93.00,84.00
09:35,93.00,84.00
09:35,93.00,84.00
09:35,93.00,84.00
09:35,93.00,84.00
09:45,92.00,83.00
09:45,92.00,83.00
09:45,92.00,83.00
09:45,92.00,83.00
09:45,92.00,83.00
09:45,92.00,83.00
09:45,92.00,83.00
09:55,90.00,81.00
09:55,90.00,81.00
09:55,90.00,81.00
09:55,90.00,81.00
09:55,90.00,81.00
09:55,90.00,81.00
09:55,90.00,81.00
10:05,90.00,81.00
10:05,90.00,81.00
10:05,90.00,81.00
10:05,90.00,81.00
10:05,90.00,81.00
10:15,90.00,81.00
10:15,90.00,81.00
10:15,90.00,81.00
10:15,90.00,81.00
10:15,90.00,81.00
10:15,90.00,81.00
10:15,90.00,81.00
10:25,89.00,80.00
