Time, H35, H70 
00:03,64.00,64.00
00:03,64.00,64.00
00:03,64.00,64.00
00:03,64.00,64.00
00:18,64.00,64.00
00:33,64.00,64.00
00:33,64.00,64.00
00:33,64.00,64.00
00:33,64.00,64.00
00:48,64.00,64.00
00:48,64.00,64.00
01:04,64.00,64.00
01:04,64.00,64.00
01:04,64.00,64.00
01:18,64.00,64.00
01:33,64.00,64.00
01:33,64.00,64.00
01:33,64.00,64.00
01:33,64.00,64.00
01:48,64.00,64.00
01:48,64.00,64.00
01:48,64.00,64.00
01:48,64.00,64.00
02:08,64.00,64.00
02:18,64.00,64.00
02:33,64.00,64.00
02:33,64.00,64.00
02:33,64.00,64.00
02:33,64.00,64.00
02:48,64.00,64.00
03:03,64.00,64.00
03:03,64.00,64.00
03:03,64.00,64.00
03:03,64.00,64.00
03:18,64.00,64.00
03:33,64.00,64.00
03:33,64.00,64.00
03:33,64.00,64.00
03:33,64.00,64.00
03:48,64.00,64.00
04:03,64.00,64.00
04:03,64.00,64.00
04:03,64.00,64.00
04:03,64.00,64.00
04:18,64.00,64.00
04:33,64.00,64.00
04:33,64.00,64.00
04:33,64.00,64.00
04:33,64.00,64.00
04:48,61.00,61.00
05:03,65.00,65.00
05:03,65.00,65.00
05:03,65.00,65.00
05:03,65.00,65.00
05:18,65.00,65.00
05:33,65.00,65.00
05:33,65.00,65.00
05:33,65.00,65.00
05:33,65.00,65.00
05:48,65.00,65.00
05:48,65.00,65.00
06:06,65.00,65.00
06:06,65.00,65.00
06:06,65.00,65.00
06:18,65.00,65.00
06:33,65.00,65.00
06:33,65.00,65.00
06:33,65.00,65.00
06:33,65.00,65.00
06:48,65.00,65.00
07:04,65.00,65.00
07:04,65.00,65.00
07:04,65.00,65.00
07:04,65.00,65.00
07:18,65.00,65.00
07:33,65.00,65.00
07:33,65.00,65.00
07:33,65.00,65.00
07:33,65.00,65.00
07:48,65.00,65.00
08:03,65.00,65.00
08:03,65.00,65.00
08:03,65.00,65.00
08:03,65.00,65.00
08:18,61.00,61.00
08:33,55.00,55.00
08:33,55.00,55.00
08:33,55.00,55.00
08:33,55.00,55.00
08:48,55.00,55.00
09:03,55.00,55.00
09:03,55.00,55.00
09:03,55.00,55.00
09:03,55.00,55.00
09:18,61.00,61.00
09:33,64.00,64.00
09:33,64.00,64.00
09:33,64.00,64.00
09:33,64.00,64.00
09:48,64.00,64.00
10:03,64.00,64.00
10:03,64.00,64.00
10:03,64.00,64.00
10:03,64.00,64.00
10:18,64.00,64.00
10:33,65.00,65.00
10:33,65.00,65.00
10:33,65.00,65.00
10:33,65.00,65.00
10:48,64.00,64.00
10:48,64.00,64.00
11:03,65.00,65.00
11:03,65.00,65.00
11:03,65.00,65.00
11:03,65.00,65.00
11:18,63.00,63.00
11:18,63.00,63.00
11:33,59.00,59.00
11:33,59.00,59.00
11:33,59.00,59.00
11:33,59.00,59.00
11:48,64.00,64.00
11:48,64.00,64.00
12:03,60.00,60.00
12:03,60.00,60.00
12:03,60.00,60.00
12:03,60.00,60.00
12:18,60.00,60.00
12:18,60.00,60.00
12:33,61.00,61.00
12:33,61.00,61.00
12:33,61.00,61.00
12:33,61.00,61.00
12:48,64.00,64.00
12:48,64.00,64.00
13:03,64.00,64.00
13:03,64.00,64.00
13:03,64.00,64.00
13:03,64.00,64.00
13:18,64.00,64.00
13:18,64.00,64.00
13:33,64.00,64.00
13:33,64.00,64.00
13:33,64.00,64.00
13:33,64.00,64.00
13:48,64.00,64.00
13:48,64.00,64.00
14:03,64.00,64.00
14:03,64.00,64.00
14:03,64.00,64.00
14:03,64.00,64.00
14:18,62.00,62.00
14:18,62.00,62.00
14:33,64.00,64.00
14:33,64.00,64.00
14:33,64.00,64.00
14:33,64.00,64.00
14:48,64.00,64.00
14:48,64.00,64.00
15:03,64.00,64.00
15:03,64.00,64.00
15:03,64.00,64.00
15:03,64.00,64.00
15:18,64.00,64.00
15:18,64.00,64.00
15:33,64.00,64.00
15:33,64.00,64.00
15:33,64.00,64.00
15:33,64.00,64.00
15:48,64.00,64.00
15:48,64.00,64.00
16:03,64.00,64.00
16:03,64.00,64.00
