Time, H35, H70 
00:05,,103.00
00:36,,100.00
01:06,,100.00
01:36,,100.00
02:07,,100.00
02:37,,99.00
03:08,,99.00
03:38,,99.00
04:08,,99.00
04:39,,96.00
05:09,,96.00
05:39,,96.00
06:10,,96.00
06:40,,96.00
07:10,,92.00
07:41,,89.00
08:11,,79.00
08:41,,74.00
09:12,,70.00
09:42,,69.00
10:12,,64.00
10:43,,60.00
11:13,,57.00
11:43,,48.00
12:14,,47.00
12:44,,39.00
13:14,,39.00
13:45,,48.00
14:15,,75.00
14:46,,82.00
15:16,,77.00
15:46,,76.00
15:58,,73.00
16:17,,73.00
16:30,,69.00
16:47,,69.00
17:00,,69.00
17:17,,68.00
17:31,,68.00
17:48,,61.00
18:01,,61.00
18:18,,58.00
18:31,,51.00
18:48,,45.00
19:02,,47.00
19:19,,48.00
19:32,,48.00
19:49,,43.00
20:02,,40.00
20:19,,37.00
20:33,,35.00
20:50,,29.00
21:03,,29.00
21:20,,30.00
21:34,,31.00
21:50,,28.00
22:04,,28.00
22:21,,30.00
22:34,,26.00
22:50,,27.00
23:05,,24.00
23:21,,25.00
23:35,,26.00
23:52,,23.00
