Time, H35, H70 
00:00,117.00,115.00
00:02,117.00,115.00
00:04,117.00,115.00
00:10,117.00,115.00
00:14,117.00,115.00
00:16,117.00,115.00
00:18,117.00,115.00
00:27,117.00,115.00
00:31,117.00,115.00
00:32,116.00,114.00
00:35,116.00,114.00
00:40,116.00,114.00
00:44,116.00,114.00
00:47,116.00,114.00
00:49,116.00,114.00
00:58,116.00,114.00
01:00,116.00,114.00
01:03,116.00,114.00
01:05,116.00,114.00
01:11,116.00,114.00
01:14,116.00,114.00
01:17,116.00,114.00
01:19,116.00,114.00
01:28,116.00,114.00
01:31,116.00,114.00
01:33,116.00,113.00
01:36,116.00,113.00
01:41,116.00,113.00
01:45,116.00,113.00
01:48,116.00,113.00
01:50,116.00,113.00
01:58,116.00,113.00
02:00,116.00,113.00
02:00,116.00,113.00
02:00,116.00,113.00
02:12,116.00,113.00
02:15,116.00,113.00
02:18,116.00,113.00
02:20,116.00,113.00
02:29,115.00,113.00
02:32,115.00,113.00
02:34,115.00,113.00
02:36,115.00,113.00
02:42,115.00,113.00
02:46,115.00,113.00
02:48,115.00,113.00
02:50,115.00,113.00
02:59,115.00,113.00
03:02,115.00,113.00
03:03,115.00,113.00
03:07,115.00,113.00
03:12,115.00,113.00
03:16,115.00,113.00
03:19,115.00,113.00
03:21,115.00,113.00
03:29,115.00,113.00
03:33,115.00,113.00
03:35,115.00,113.00
03:37,115.00,113.00
03:43,115.00,113.00
03:46,115.00,113.00
03:49,115.00,113.00
03:51,115.00,113.00
04:00,115.00,113.00
04:03,115.00,113.00
04:05,115.00,113.00
04:07,115.00,113.00
04:13,115.00,113.00
04:17,115.00,113.00
04:19,115.00,113.00
04:21,115.00,113.00
04:30,115.00,113.00
04:33,115.00,113.00
04:35,115.00,113.00
04:38,115.00,113.00
04:43,115.00,113.00
04:47,115.00,113.00
04:50,115.00,113.00
04:52,115.00,113.00
05:00,115.00,113.00
05:04,115.00,113.00
05:06,115.00,113.00
05:08,115.00,113.00
05:14,115.00,113.00
05:17,115.00,113.00
05:20,115.00,113.00
05:22,115.00,113.00
05:30,115.00,113.00
05:34,115.00,113.00
05:36,115.00,113.00
05:38,115.00,113.00
05:44,115.00,113.00
05:47,115.00,113.00
05:47,115.00,113.00
05:47,115.00,113.00
06:00,115.00,113.00
06:00,115.00,113.00
06:00,115.00,113.00
06:09,115.00,113.00
06:14,115.00,113.00
06:18,115.00,113.00
06:21,111.00,108.00
06:23,108.00,105.00
06:31,108.00,106.00
06:35,108.00,106.00
06:37,105.00,103.00
06:39,100.00,98.00
06:45,102.00,100.00
06:48,103.00,100.00
06:51,103.00,101.00
06:52,103.00,101.00
07:00,105.00,103.00
07:05,106.00,104.00
07:07,106.00,104.00
07:08,103.00,101.00
07:15,98.00,95.00
07:19,98.00,96.00
07:21,99.00,97.00
07:23,99.00,97.00
07:32,91.00,89.00
07:36,92.00,89.00
07:37,92.00,89.00
07:40,92.00,90.00
07:46,93.00,91.00
07:48,94.00,91.00
07:52,94.00,92.00
07:54,95.00,93.00
08:02,96.00,94.00
08:05,97.00,95.00
08:08,97.00,95.00
08:09,98.00,95.00
08:16,99.00,97.00
08:19,100.00,97.00
08:21,100.00,98.00
08:24,101.00,98.00
08:31,101.00,99.00
08:31,101.00,99.00
08:31,101.00,99.00
08:31,101.00,99.00
08:46,98.00,96.00
08:50,98.00,96.00
08:52,98.00,95.00
08:54,98.00,95.00
09:03,98.00,96.00
09:07,99.00,97.00
09:08,99.00,97.00
09:11,99.00,97.00
09:17,101.00,98.00
09:20,101.00,99.00
09:23,102.00,99.00
09:25,102.00,100.00
09:34,104.00,102.00
09:37,103.00,100.00
09:39,103.00,101.00
09:41,103.00,100.00
09:47,102.00,100.00
09:50,102.00,100.00
09:53,102.00,100.00
09:55,102.00,100.00
09:59,102.00,100.00
10:04,102.00,100.00
10:07,102.00,100.00
10:09,101.00,99.00
10:12,92.00,89.00
10:17,94.00,92.00
10:21,95.00,93.00
10:23,96.00,94.00
10:26,96.00,94.00
10:30,97.00,95.00
10:34,98.00,96.00
10:38,99.00,97.00
10:39,99.00,97.00
10:42,100.00,98.00
10:48,101.00,99.00
10:51,94.00,91.00
10:53,91.00,89.00
10:56,92.00,90.00
11:00,91.00,88.00
11:05,92.00,89.00
11:08,92.00,90.00
11:10,93.00,91.00
11:12,93.00,91.00
11:18,94.00,92.00
11:21,95.00,93.00
11:24,96.00,93.00
11:26,96.00,94.00
11:30,97.00,95.00
11:35,97.00,95.00
11:38,97.00,95.00
11:40,97.00,95.00
11:42,97.00,95.00
11:48,97.00,95.00
11:52,97.00,95.00
11:55,97.00,95.00
11:56,97.00,95.00
12:01,97.00,94.00
12:06,96.00,94.00
12:09,97.00,94.00
12:11,97.00,94.00
12:13,96.00,94.00
12:19,96.00,94.00
12:22,97.00,94.00
12:24,97.00,94.00
12:27,97.00,94.00
12:31,96.00,94.00
12:36,97.00,94.00
12:39,97.00,94.00
12:41,96.00,94.00
12:43,97.00,94.00
12:49,96.00,94.00
12:53,96.00,94.00
12:55,96.00,94.00
12:57,97.00,95.00
13:02,90.00,87.00
13:06,89.00,86.00
13:09,88.00,86.00
13:11,88.00,86.00
13:14,89.00,87.00
13:19,90.00,88.00
13:23,91.00,89.00
13:26,84.00,82.00
13:26,84.00,82.00
13:32,84.00,82.00
13:37,85.00,82.00
13:38,85.00,83.00
13:42,86.00,83.00
13:42,86.00,83.00
13:50,88.00,85.00
13:53,86.00,84.00
13:56,77.00,75.00
13:58,76.00,74.00
14:02,78.00,76.00
14:07,80.00,77.00
14:10,80.00,78.00
14:12,81.00,78.00
14:14,81.00,79.00
14:20,82.00,80.00
14:24,83.00,81.00
14:26,83.00,81.00
14:29,84.00,81.00
14:33,85.00,82.00
14:37,85.00,83.00
14:41,86.00,84.00
14:42,86.00,84.00
14:45,87.00,85.00
14:50,88.00,86.00
14:54,89.00,87.00
14:57,89.00,87.00
14:59,89.00,87.00
15:03,87.00,84.00
15:08,87.00,84.00
15:11,87.00,84.00
15:12,87.00,84.00
15:15,87.00,84.00
15:21,87.00,84.00
15:24,87.00,84.00
15:27,87.00,84.00
15:29,87.00,84.00
15:34,87.00,84.00
15:38,87.00,84.00
15:41,87.00,84.00
